¶mÂí¥«°Ï,¥æ©ö¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¤g¦a²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¥æ©ö¦~¤ë¤é,¥æ©öµ§´É¼Æ,²¾Âà¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,«Øª«²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,Á`»ù¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¨®¦ì²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,¨®¦ìÁ`»ù¤¸,³Æµù,½s¸¹
²H¤ô°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«²H¤ô°ÏÀØ®ü¸ô¤G¬q151~180¸¹,41.67,¦í,,,1050605,¤g¦a1«Øª«1¨®¦ì1,¤Q¤C¼h,¤Q¤C¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1041014,265.91999999999996,3,2,2,¦³,¦³,20500000,83063,©Y¹D¥­­±,34.77,1300000,,RPUSMLLLPHLFFEF56CA
²H¤ô°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«²H¤ô°Ï¨F±[¸ô216«Ñ61~90¸¹,14.38,¦í,,,1050605,¤g¦a1«Øª«1¨®¦ì0,¤G¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0960601,79.65,2,1,2,¦³,µL,4600000,57753,,0.0,0,,RPQOMLTKPHLFFEF09CA
²H¤ô°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«²H¤ô°Ï®r³»¤T¸ô151~180¸¹,20.73,¦í,,,1050602,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1050420,165.76,3,2,2,¦³,¦³,9680000,59965,©Y¹D¥­­±,23.51,1150000,,RPXPMLLLPHLFFEF56CA
²H¤ô°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«²H¤ô°Ï®r³»¤T¸ô181~210¸¹,16.21,¦í,,,1050602,¤g¦a1«Øª«1¨®¦ì1,¤T¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1050420,128.2,2,2,1,¦³,¦³,6000000,46173,©Y¹D¾÷±ñ,15.58,800000,,RPOQMLLLPHLFFEF38CA
²H¤ô°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«²H¤ô°Ï®r³»¤T¸ô181~210¸¹,16.21,¦í,,,1050602,¤g¦a1«Øª«1¨®¦ì1,¥|¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1050420,128.2,2,2,1,¦³,¦³,6500000,49725,©Y¹D¾÷±ñ,15.58,900000,,RPPQMLLLPHLFFEF48CA
²H¤ô°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«²H¤ô°Ï®r³»¤T¸ô181~210¸¹,16.21,¦í,,,1050602,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1050420,128.2,2,2,1,¦³,¦³,6800000,53277,©Y¹D¾÷±ñ,15.58,800000,,RPQQMLLLPHLFFEF58CA
²H¤ô°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«²H¤ô°Ï®r³»¤T¸ô181~210¸¹,16.21,¦í,,,1050602,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1050420,128.2,2,2,1,¦³,¦³,6800000,53277,©Y¹D¾÷±ñ,15.58,800000,,RPRQMLLLPHLFFEF68CA
²H¤ô°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«²H¤ô°Ï®r³»¤T¸ô181~210¸¹,16.21,¦í,,,1050602,¤g¦a1«Øª«1¨®¦ì1,¤Q¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1050420,128.2,2,2,1,¦³,¦³,7880000,61978,©Y¹D¾÷±ñ,15.58,900000,,RPSQMLLLPHLFFEF78CA
²H¤ô°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«²H¤ô°Ï®r³»¤T¸ô181~210¸¹,16.21,¦í,,,1050602,¤g¦a1«Øª«1¨®¦ì1,¤­¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1050420,128.2,2,2,1,¦³,¦³,6560000,51145,©Y¹D¾÷±ñ,15.58,800000,,RPTQMLLLPHLFFEF88CA
²H¤ô°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«²H¤ô°Ï®r³»¤T¸ô181~210¸¹,16.21,¦í,,,1050602,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1050420,128.2,2,2,1,¦³,¦³,6900000,54164,©Y¹D¾÷±ñ,15.58,800000,,RPUQMLLLPHLFFEF98CA
²H¤ô°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«²H¤ô°Ï®r³»¤T¸ô151~180¸¹,15.72,¦í,,,1050602,¤g¦a1«Øª«1¨®¦ì1,¤T¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1050420,127.71,2,2,1,¦³,¦³,6150000,47505,©Y¹D¥­­±,23.51,1200000,,RPUNMLLLPHLFFEF68CA
²H¤ô°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«²H¤ô°Ï®r³»¤T¸ô181~210¸¹,20.96,¦í,,,1050602,¤g¦a1«Øª«1¨®¦ì1,¤@¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1050420,151.14,3,2,2,¦³,¦³,11790000,82974,©Y¹D¥­­±,23.51,1200000,,RPVNMLLLPHLFFEF78CA
²H¤ô°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«²H¤ô°Ï®r³»¤T¸ô181~210¸¹,20.76,¦í,,,1050602,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1050420,167.72,3,2,2,¦³,¦³,8700000,52007,©Y¹D¥­­±,23.51,1200000,,RPWNMLLLPHLFFEF88CA
²H¤ô°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«²H¤ô°Ï®r³»¤T¸ô181~210¸¹,20.76,¦í,,,1050602,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1050420,167.72,3,2,2,¦³,¦³,9100000,54781,©Y¹D¥­­±,23.51,1200000,,RPXNMLLLPHLFFEF98CA
²H¤ô°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«²H¤ô°Ï®r³»¤T¸ô181~210¸¹,20.76,¦í,,,1050602,¤g¦a1«Øª«1¨®¦ì1,¤Q¤T¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1050420,167.72,3,2,2,¦³,¦³,10150000,62062,©Y¹D¥­­±,23.51,1200000,,RPOOMLLLPHLFFEF18CA
²H¤ô°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«²H¤ô°Ï®r³»¤T¸ô181~210¸¹,13.78,¦í,,,1050602,¤g¦a1«Øª«1¨®¦ì1,¤G¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1050420,111.72999999999999,2,2,1,¦³,¦³,5520000,48050,©Y¹D¾÷±ñ,15.58,900000,,RPPOMLLLPHLFFEF28CA
²H¤ô°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«²H¤ô°Ï®r³»¤T¸ô181~210¸¹,13.78,¦í,,,1050602,¤g¦a1«Øª«1¨®¦ì1,¤T¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1050420,111.72999999999999,2,2,1,¦³,¦³,5550000,48362,©Y¹D¾÷±ñ,15.58,900000,,RPQOMLLLPHLFFEF38CA
²H¤ô°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«²H¤ô°Ï®r³»¤T¸ô181~210¸¹,13.78,¦í,,,1050602,¤g¦a1«Øª«1¨®¦ì1,¥|¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1050420,111.72999999999999,2,2,1,¦³,¦³,5600000,49922,©Y¹D¾÷±ñ,15.58,800000,,RPROMLLLPHLFFEF48CA
²H¤ô°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«²H¤ô°Ï®r³»¤T¸ô181~210¸¹,13.78,¦í,,,1050602,¤g¦a1«Øª«1¨®¦ì1,¤Q¤@¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1050420,111.72999999999999,2,2,1,¦³,¦³,6000000,54082,©Y¹D¾÷±ñ,15.58,800000,,RPSOMLLLPHLFFEF58CA
²H¤ô°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«²H¤ô°Ï®r³»¤T¸ô181~210¸¹,14.72,¦í,,,1050602,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1050420,119.77,2,2,1,¦³,¦³,6500000,54708,©Y¹D¾÷±ñ,15.58,800000,,RPTOMLLLPHLFFEF68CA
²H¤ô°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«²H¤ô°Ï®r³»¤T¸ô181~210¸¹,14.72,¦í,,,1050602,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1050420,119.77,2,2,1,¦³,¦³,6730000,56915,©Y¹D¾÷±ñ,15.58,800000,,RPUOMLLLPHLFFEF78CA
²H¤ô°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«²H¤ô°Ï®r³»¤T¸ô151~180¸¹,20.73,¦í,,,1050602,¤g¦a1«Øª«1¨®¦ì1,¤G¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1050420,165.76,3,2,2,¦³,¦³,7800000,46046,©Y¹D¥­­±,23.51,1250000,,RPWOMLLLPHLFFEF98CA
Äª¬w°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«Äª¬w°Ïªø¦wµó347«Ñ1~30¸¹,21.38,¦í,,,1050510,¤g¦a1«Øª«1¨®¦ì1,¤­¼h,¤»¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0871209,124.78,3,2,2,¦³,¦³,9600000,76935,¤É­°¾÷±ñ,0.0,0,,RPRPMLOLOHLFFGF98CA
¤T­«°Ï,¤g¦a,¤j¦³¬q1231~1260¦a¸¹,22.19,¨ä¥L,,,1050607,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2751147,123981,,0.0,0,,RPSPMLOLOHLFFGF09CA
¤T­«°Ï,¤g¦a,¥Ã¼w¬q1291~1320¦a¸¹,43.19,¨ä¥L,,,1050607,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,6046250,139992,,0.0,0,,RPTPMLOLOHLFFGF56CA
¤T­«°Ï,¤g¦a,¤G­«¬q631~660¦a¸¹,57.02,¨ä¥L,,,1050607,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,7982625,139997,,0.0,0,,RPUPMLOLOHLFFGF66CA
Äª¬w°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«Äª¬w°Ï¥ÁÅv¸ô82«Ñ1§Ë1~30¸¹,28.09,¦í,,,1041202,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0760625,99.08,3,2,1,¦³,µL,9000000,90836,,0.0,0,,RPPNMLSLOHLFFGF98CA
Äª¬w°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«Äª¬w°Ï¥ú´_¸ô1~30¸¹,33.41,¦í,,,1050511,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1040716,162.57,3,2,2,¦³,¦³,17060000,104939,©Y¹D¥­­±,33.57,0,,RPSOMLSLOHLFFGF76CA
Âù·Ë°Ï,¤g¦a,¤T¤e´ä¬q¤T¤e´ä¤p¬q601~630¦a¸¹,15066.0,,¤s©Y¦a«O¨|°Ï,¹Aªª¥Î¦a,1050606,¤g¦a6«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,5400000,358,,0.0,0,,RPPNMLMLPHLFFFF38CA
Äª¬w°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«Äª¬w°Ïªø¦wµó102«Ñ31~60¸¹,18.47,¦í,,,1050504,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,¤»¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0800612,132.91,2,1,1,¦³,µL,12250000,92168,©Y¹D¥­­±,53.13,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C³»¼W3©Ð3½Ã,RPUNMLSLOHLFFGF86CA
¤T­«°Ï,¤g¦a,¿³µØ¬q31~60¦a¸¹,5.75,¦í,,,1050615,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2088000,363130,,0.0,0,,RPRPMLNLOHLFFGF88CA
²H¤ô°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«²H¤ô°ÏÀØ®ü¸ô¤@¬q306«Ñ9§Ë61~90¸¹,18.74,¦í,,,1050607,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1041001,130.26999999999998,2,1,1,¦³,¦³,7000000,57365,©Y¹D¥­­±,32.65,1400000,,RPONNLKLPHLFFEF08CA
²H¤ô°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«²H¤ô°Ï¾Ç©²¸ô136«Ñ31~60¸¹,8.2,¦í,,,1050424,¤g¦a1«Øª«1¨®¦ì0,¤Q¤T¼h,¤Q¥|¼h,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0961002,38.8,1,1,1,¦³,¦³,2330000,60052,,0.0,0,,RPTTMLOJPHLFFEF66CA
²H¤ô°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«²H¤ô°Ï·s¥«¤@¸ô¤@¬q282«Ñ20§Ë31~60¸¹,182.31,¦í,,,1050517,¤g¦a1«Øª«1¨®¦ì2,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0960803,362.61,4,4,4,¦³,µL,21000000,57913,©Y¹D¥­­±,59.36,0,,RPUQMLLKPHLFFEF88CA
²H¤ô°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«²H¤ô°Ï·s¥«¤@¸ô¤@¬q391~420¸¹,37.54,¦í,,,1050430,¤g¦a1«Øª«1¨®¦ì2,¤@¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1040819,216.7,4,1,2,¦³,¦³,13400000,68991,©Y¹D¥­­±,57.26,2400000,¨®¦ì»ù®æµLªk©î¤À,RPXRMLSKPHLFFEF37CA
¤TªÛ°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤TªÛ°Ï¤¤¿³µó¤G¬q121~150¸¹,17.97,¦í,,,1050520,¤g¦a1«Øª«1¨®¦ì0,¤C¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0841117,95.0,2,2,1,¦³,¦³,2600000,27368,,0.0,0,,RPQRMLKMOHLFFEF58CA
²H¤ô°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«²H¤ô°Ï²Hª÷¸ô¤G¬q121~150¸¹,11.65,¦í,,,1050606,¤g¦a0«Øª«1¨®¦ì0,¥|¼h,¤G¤Q¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0970917,74.7,2,1,2,¦³,µL,5640000,75502,,0.0,0,,RPVRMLKMOHLFFEF09CA
²H¤ô°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«²H¤ô°Ï«n¶Õ®H32«Ñ1~30¸¹,27.82,,¤s©Y¦a«O¨|°Ï,¤þºØ«Ø¿v¥Î¦a,1050603,¤g¦a1«Øª«1¨®¦ì1,¤G¼h,¤K¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0860718,92.55000000000001,1,1,1,¦³,¦³,2750000,29714,©Y¹D¥­­±,19.57,0,,RPVPMLPJPHLFFEF56CA
²H¤ô°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«²H¤ô°Ï«á¬w¸ô¤@¬q31~60¸¹,28.04,¦í,,,1050608,¤g¦a1«Øª«1¨®¦ì1,¤Q¥|¼h,¤G¤Q¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1021203,225.60000000000002,4,2,2,¦³,¦³,15250000,67598,©Y¹D¥­­±,28.28,0,,RPROMLOLOHLFFEF68CA
²H¤ô°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«²H¤ô°Ï¾Ç©²¸ô136«Ñ31~60¸¹,7.1,¦í,,,1050605,¤g¦a1«Øª«1¨®¦ì0,¤Q¥|¼h,¤Q¥|¼h,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0961002,33.84,0,0,0,µL,¦³,2230000,65898,,0.0,0,¶§¥x¥~±À,RPTPMLRLOHLFFEF66CA
²H¤ô°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«²H¤ô°Ï²Hª÷¸ô¤G¬q481~510¸¹,15.15,¦í,,,1050606,¤g¦a1«Øª«1¨®¦ì1,¤E¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1010531,115.27000000000001,2,1,1,¦³,¦³,6850000,59426,©Y¹D¥­­±,29.84,0,,RPQQMLRLOHLFFEF09CA
²H¤ô°Ï,«Øª«,·s¥_¥«²H¤ô°Ï²Hª÷¸ô91~120¸¹,0.0,,,,1050615,¤g¦a0«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0831102,412.72,2,0,2,¦³,µL,1800000,4361,,0.0,0,¥[ªo¯¸³]¬I¥Î³~,RPRQMLRLOHLFFEF56CA
²H¤ô°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«²H¤ô°Ï·s¥«¤G¸ô¤T¬q151~180¸¹,17.36,¦í,,,1050530,¤g¦a1«Øª«1¨®¦ì1,¤Q¥|¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1031127,141.57999999999998,3,2,2,¦³,¦³,8760000,66609,©Y¹D¥­­±,26.58,1100000,,RPVRMLRLOHLFFEF07CA
²H¤ô°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«²H¤ô°Ï¥_·s¸ô182«Ñ41§Ë1~30¸¹,5.03,¦í,,,1050128,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,¤­¼h,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0781117,22.99,1,1,1,¦³,¦³,700000,30448,,0.0,0,,RPSOMLSLOHLFFEF56CA
²H¤ô°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«²H¤ô°Ï¾Ç©²¸ô136«Ñ31~60¸¹,7.3,¦í,,,1050520,¤g¦a1«Øª«1¨®¦ì0,¤Q¥|¼h,¤Q¥|¼h,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0961002,34.54,0,0,0,µL,¦³,2680000,77591,,0.0,0,¶§¥x¥~±À,RPRRMLNLOHLFFEF88CA
²H¤ô°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«²H¤ô°Ï·s¥Áµó180«Ñ7§Ë1~30¸¹,11.7,¦í,,,1050602,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,¤­¼h,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0780822,42.21,1,1,1,¦³,µL,2250000,53305,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPPNMLOLOHLFFEF38CA
¦Á¤î°Ï,¨®¦ì,·s¥_¥«¦Á¤î°Ï©y¿³µó59«Ñ31~60¸¹,3.26,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1050606,¤g¦a0«Øª«0¨®¦ì1,¦a¤U¤G¼h,¤Q¼h,¨ä¥L,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0840719,43.47,0,0,0,¦³,¦³,600000,,©Y¹D¥­­±,43.47,600000,,RPROMLKMOHLFFDF28CA
¦Á¤î°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¦Á¤î°ÏºÖ¼w¤@¸ô91~120¸¹,11.52,¦í,,,1050505,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0970722,75.02,2,1,1,¦³,¦³,9000000,119968,,0.0,0,¶§¥x¥~±À,RPVVMLOLOHLFFDF07CA
¦Á¤î°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¦Á¤î°Ï¦Á¸U¸ô¤@¬q151~180¸¹,27.77,°Ó,,,1050519,¤g¦a2«Øª«1¨®¦ì0,¤@¼h¡AÃM¼Ó,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,0700131,121.54,1,1,0,¦³,µL,9600000,78986,,0.0,0,,RPRPMLNLOHLFFDF58CA
¦Á¤î°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¦Á¤î°ÏºÖ¼w¤@¸ô159«Ñ31~60¸¹,12.43,¦í,,,1050524,¤g¦a1«Øª«1¨®¦ì0,¤C¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0840505,82.47,2,2,2,¦³,¦³,8200000,99430,,0.0,0,,RPRPMLRLOHLFFDF98CA
¦Á¤î°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¦Á¤î°Ï¼Ì¾ð¤@¸ô271~300¸¹,14.72,¦í,,,1050509,¤g¦a1«Øª«1¨®¦ì1,¤G¼h,¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0880625,96.51,1,2,1,¦³,¦³,6650000,68905,©Y¹D¾÷±ñ,0.0,0,,RPWNMLQJPHLFFDF09CA
·s©±°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«·s©±°Ï¹FÆ[¸ô14«Ñ1~30¸¹,68.9,,¤s©Y¦a«O¨|°Ï,¤þºØ«Ø¿v¥Î¦a,1050516,¤g¦a2«Øª«1¨®¦ì1,¤»¼h,¤Q¤»¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0850710,179.38,3,1,1,¦³,¦³,8967000,49989,©Y¹D¥­­±,32.49,0,,RPPNMLOKPHLFFCF18CA
·s©±°Ï,¤g¦a,¤å¤s¬q721~750¦a¸¹,101.58,¦í,,,1050614,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,55314000,544536,,0.0,0,§t¥¼µn°O«Øª«¡C,RPOOMLTKPHLFFCF68CA
